embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm
127,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\66ba68aa-9004-44d8-91f9-e3bd1de3a183___GCREC_Bact.Sp 5548.JPG,0,0.9999993,25.201385
128,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\68bc253e-0c0f-4180-8f86-13048c04b26e___GCREC_Bact.Sp 6088.JPG,0,0.99999905,25.125864
129,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6a309da1-f8f4-404f-afb3-f07482a19282___UF.GRC_BS_Lab Leaf 9049.JPG,0,0.99999905,24.968018
130,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6b30245b-6c88-4cdb-b170-96bcba1212c4___UF.GRC_BS_Lab Leaf 8765.JPG,0,0.9999987,24.586771
131,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6b463262-379a-4694-affa-1030a9f4c087___GCREC_Bact.Sp 3366.JPG,0,0.9999994,25.241648
132,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6c07fb76-06d2-4f7d-8531-7c01485b98d4___GCREC_Bact.Sp 3782.JPG,0,0.9999994,25.449883
133,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6d5932e3-485c-40c0-8236-94c771fa9154___GCREC_Bact.Sp 5981.JPG,0,0.9999994,25.317394
134,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6dc57c16-e5f8-41c4-9188-83c8d60cf931___GCREC_Bact.Sp 3597.JPG,0,0.9999995,25.116898
135,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6fbea9aa-cc3b-46be-a066-a762cd659113___GCREC_Bact.Sp 6024.JPG,0,0.9999993,25.102415
136,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6fea8e75-6d4e-4cbb-93bf-98ef33b57302___GCREC_Bact.Sp 3508.JPG,0,0.9999994,25.06578
137,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7007f29f-6c4d-4b83-9bec-6e711d6fa7e0___UF.GRC_BS_Lab Leaf 0722.JPG,0,0.99999857,25.09506
138,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\703e4fe2-0e0c-4472-afcc-ff72a1d1870c___GCREC_Bact.Sp 3091.JPG,0,0.9999995,25.526136
139,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\71bbf536-8d96-427e-8dd5-1f330b24aff9___GCREC_Bact.Sp 2982.JPG,0,0.99999905,25.022404
140,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\71eeeb09-ce59-4b58-80a4-a01c4348a218___GCREC_Bact.Sp 3305.JPG,0,0.9999995,25.130665
141,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7334e742-de72-4561-9b0d-cdd8bc3313e7___GCREC_Bact.Sp 3066.JPG,0,0.9999994,25.17928
142,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\741e2f09-1b62-42c2-b218-6504d57c0f27___GCREC_Bact.Sp 3302.JPG,0,0.9999994,25.294724
143,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\75139eaa-5078-4bee-9020-b507b1d23ef1___GCREC_Bact.Sp 3831.JPG,0,0.9999994,25.625736
144,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\75348d38-1c41-4798-89c9-b99660d937ef___GCREC_Bact.Sp 5602.JPG,0,0.9999993,25.381578
145,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\75702024-ade9-4eac-b531-77da04d236ee___GCREC_Bact.Sp 6070.JPG,0,0.99999905,24.867878
146,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\75801778-ca08-4e6c-a209-a5eb74564929___GCREC_Bact.Sp 6390.JPG,0,0.9999994,25.364925
147,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\759ba7d2-9535-45b5-a11d-935602edf6cd___GCREC_Bact.Sp 3314.JPG,0,0.9999995,25.311165
148,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7843b77e-20cc-4721-9eeb-62206d91af0e___GCREC_Bact.Sp 6144.JPG,0,0.9999995,24.986578
149,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\78c90a7a-a37f-44fa-bc11-38c1823a7af1___GCREC_Bact.Sp 6145.JPG,0,0.9999995,25.184444
150,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\793c4393-0e98-4de2-bbb2-eb0c8412a959___GCREC_Bact.Sp 5621.JPG,0,0.99999905,25.430101
151,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7af94581-44a3-4c4b-a6a9-d88d831f0f0a___GCREC_Bact.Sp 3820.JPG,0,0.99999857,25.365046
152,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7c6b8e90-fd14-4f00-b1cc-1f3e9406fd6d___GCREC_Bact.Sp 5764.JPG,0,0.9999987,24.52865
153,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7d5c4263-84e6-40c1-ac2d-bb9bfae35890___UF.GRC_BS_Lab Leaf 0905.JPG,0,0.99999833,24.348478
154,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7e423f77-2947-4e4e-9777-17a780996d39___GCREC_Bact.Sp 5600.JPG,0,0.9999994,25.319433
155,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7eb976bd-5203-44c2-85ab-f27a5852a7db___GCREC_Bact.Sp 3360.JPG,0,0.9999993,25.330044
156,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7f4e7217-5d75-432f-824f-c175dedbfe06___GCREC_Bact.Sp 3762.JPG,0,0.9999995,25.274673
157,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\805d07e6-2190-4c8a-9267-75b1c0477a04___GCREC_Bact.Sp 3010.JPG,0,0.9999994,25.467003
158,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8227d24c-9e0f-4119-9324-8ba192ba9201___GCREC_Bact.Sp 3299.JPG,0,0.9999994,25.548763
159,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\83e484bc-0e3e-4e57-b5a4-9e8d85f03cfb___GCREC_Bact.Sp 3837.JPG,0,0.9999995,25.375256
160,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\84397079-5839-431e-97d1-9dfc144f1fff___UF.GRC_BS_Lab Leaf 0486.JPG,0,0.9999987,24.845995
161,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8571dec5-c1d3-4d91-8b7e-2d1c188bede6___GCREC_Bact.Sp 5683.JPG,0,0.99999917,24.728209
162,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\879bb942-2577-425e-8781-9dfb540d98ac___GCREC_Bact.Sp 6072.JPG,0,0.9999987,24.398441
163,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\87de72a0-fb7c-493a-bec6-227f39b44f96___GCREC_Bact.Sp 5861.JPG,0,0.9999995,25.342764
164,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\87e80453-5c30-413b-b60f-673730e8e2d4___GCREC_Bact.Sp 3207.JPG,0,0.9999995,25.392494
165,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\892f8dc8-7076-46f4-84f4-a9d8c4546ab5___GCREC_Bact.Sp 3658.JPG,0,0.9999988,25.356998
166,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8a5ddf5c-d342-4729-95cc-e846494d37ed___GCREC_Bact.Sp 3130.JPG,0,0.9999995,25.350164
167,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8ce30140-8d8b-4a58-81f1-8efd2655a907___GCREC_Bact.Sp 3180.JPG,0,0.9999994,25.527548
168,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8d5d586c-35ad-4cf2-99f7-a8d92f56a306___GCREC_Bact.Sp 3145.JPG,0,0.9999994,25.362535
169,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8e01eb47-11f6-4e93-ac8f-09db0a9854dd___UF.GRC_BS_Lab Leaf 0519.JPG,0,0.99999857,24.711647
170,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8eaf0808-40a2-40a0-987d-793b5cbab81f___GCREC_Bact.Sp 3585.JPG,0,0.99999714,24.410847
171,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8f8a9761-5871-48ab-a620-723d0e2312f6___GCREC_Bact.Sp 5596.JPG,0,0.99999917,24.872896
172,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8ff89c36-cac0-4ed5-ac93-206411247229___GCREC_Bact.Sp 6377.JPG,0,0.9999995,25.132969
173,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\90107060-4458-44d1-a2b3-20cd9e3d4d11___GCREC_Bact.Sp 5728.JPG,0,0.9999995,25.265718
174,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9040e017-35a4-4f74-a327-7c7d6f20ef65___GCREC_Bact.Sp 5578.JPG,0,0.999998,24.951965
175,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\90cbe307-2ec6-45f8-b62d-b6fb602466f4___UF.GRC_BS_Lab Leaf 8592.JPG,0,0.99999714,24.595627
176,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\90fa8cf2-fc80-4944-9484-7cd6bb6cc1da___GCREC_Bact.Sp 5767.JPG,0,0.9999994,25.197222
177,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9116dd54-7abc-4e0e-b477-c7f361b8def4___GCREC_Bact.Sp 5899.JPG,0,0.9999995,25.170265
178,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\919da9f4-c9aa-4c11-a383-17fdc98876c0___GCREC_Bact.Sp 5809.JPG,0,0.9999994,25.126337
179,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\91da720b-dc5c-4e35-8b74-50229a43f8be___GCREC_Bact.Sp 2956.JPG,0,0.9999995,25.331692
180,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\92ad5b62-cec5-424b-81a6-38b6c40c0c89___GCREC_Bact.Sp 6042.JPG,0,0.9999989,24.966589
181,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\93330085-955f-4498-8159-77af45f02ea5___GCREC_Bact.Sp 5735.JPG,0,0.9999994,25.18539
182,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\933ab25a-428f-4d5b-b519-9a870444093e___GCREC_Bact.Sp 5936.JPG,0,0.9999994,25.144125
183,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\93b4e153-ff54-4ad7-871a-0f5e6e1df5cd___GCREC_Bact.Sp 5723.JPG,0,0.9999995,25.301151
184,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\962399bf-bc19-48a8-99b1-92b2963c2dcd___UF.GRC_BS_Lab Leaf 1074.JPG,0,0.99999523,24.168982
185,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\970f1e35-eca5-4011-9d93-be6566f27389___GCREC_Bact.Sp 3525.JPG,0,0.9999995,25.567331
186,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\97135339-c428-4fec-9805-718d83ef7fcf___GCREC_Bact.Sp 5722.JPG,0,0.99999905,24.78722
187,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\97f376a8-3781-4f2f-8fec-6a8150247d1e___GCREC_Bact.Sp 3387.JPG,0,0.9999994,25.094654
188,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\986cde2a-3f8b-438d-8380-c5a8ff0a4993___UF.GRC_BS_Lab Leaf 8940.JPG,0,0.9999994,25.513615
189,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\98df469d-20d0-4b6e-aae3-617473f3081f___GCREC_Bact.Sp 5792.JPG,0,0.9999995,25.04214
190,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\98f8190e-9d84-4962-a833-a48643a91d4d___GCREC_Bact.Sp 3753.JPG,0,0.9999994,25.229803
191,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\99044ddb-da2a-4b32-bc11-67e57cb2b807___UF.GRC_BS_Lab Leaf 0749.JPG,0,0.99999845,25.086756
192,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9981b824-96f2-4fc7-834b-4299efcdfab3___GCREC_Bact.Sp 5865.JPG,0,0.9999995,25.070261
193,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9a1850b9-2300-4845-a52f-73420ea76617___GCREC_Bact.Sp 3114.JPG,0,0.9999995,25.461145
194,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9a8c7e68-6887-40f1-b0f4-94bb5b678264___UF.GRC_BS_Lab Leaf 0399.JPG,0,0.9999987,24.711838
195,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9e643ad9-f96c-4f1d-a980-2a82dc72945a___GCREC_Bact.Sp 3704.JPG,0,0.9999994,25.398481
196,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9e748aef-42d5-429b-b2c6-c95dfa581331___GCREC_Bact.Sp 3363.JPG,0,0.99999905,25.079527
197,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9ea77bf9-c078-4adf-9173-ca0dca15dabd___GCREC_Bact.Sp 6333.JPG,0,0.9999993,25.392344
198,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a07259f0-2125-49df-ab32-c058eebf17f2___UF.GRC_BS_Lab Leaf 0218.JPG,0,0.9999993,25.061754
199,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a0e1d9f5-14aa-4161-aee6-0b1f42444b81___UF.GRC_BS_Lab Leaf 8714.JPG,0,0.999632,25.27593
200,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a114e770-fcce-48a2-8ffc-a665fae9e7f9___UF.GRC_BS_Lab Leaf 0977.JPG,0,0.9999989,25.223244
201,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a1166af0-6310-46bc-99ed-14215a18eb18___GCREC_Bact.Sp 3625.JPG,0,0.9999995,24.989344
202,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a1d8e2a7-c4c9-42d2-8a0d-bcf04053412f___GCREC_Bact.Sp 5672.JPG,0,0.9999993,25.267664
203,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a2347956-94dc-441c-80b4-f663e8b2edbd___GCREC_Bact.Sp 6054.JPG,0,0.99999917,25.154339
204,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a2e2a626-aafb-4383-8fa8-cc4d2071348a___GCREC_Bact.Sp 3125.JPG,0,0.9999994,25.22082
205,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a3085acc-b437-4987-997b-a2be5b5e9c0d___GCREC_Bact.Sp 3680.JPG,0,0.9999994,25.27404
206,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a3e27be0-e5c9-48dd-8305-dc2725c52ebd___GCREC_Bact.Sp 3853.JPG,0,0.9999994,25.598904
207,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a49f9691-ea2f-435a-be3e-603f5efd3cbf___GCREC_Bact.Sp 6013.JPG,0,0.9999994,25.319662
208,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a554c4d2-6eb9-438f-ae54-9477b0428ddf___GCREC_Bact.Sp 5570.JPG,0,0.9999994,25.070517
209,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a6387ef1-52bc-4596-a3a4-e0b8c3c46708___GCREC_Bact.Sp 6272.JPG,0,0.99999905,25.286669
210,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a6bbc7a3-0281-4fcc-b480-0917f3416908___UF.GRC_BS_Lab Leaf 9054.JPG,0,0.9999989,24.892689
211,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a7af4903-9aae-45be-990d-adfca4510cfa___GCREC_Bact.Sp 5872.JPG,0,0.9999995,25.488413
212,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a8e2a35e-8392-44cb-9b1d-da43d9127f88___UF.GRC_BS_Lab Leaf 9284.JPG,0,0.9999987,24.743546
213,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a9d50751-cfaf-4743-93d9-25207fadb580___GCREC_Bact.Sp 3654.JPG,0,0.9999995,25.404943
214,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\abaa3e58-7511-4988-a555-b436b0aae002___GCREC_Bact.Sp 6161.JPG,0,0.9999987,25.30371
215,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\ac099bdd-1fb0-4f9c-bb62-be3994736868___UF.GRC_BS_Lab Leaf 0419.JPG,0,0.99999845,24.65001
216,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\ad286f63-30e7-4c14-87b3-9829fe00ec61___GCREC_Bact.Sp 5826.JPG,0,0.9999995,25.141512
217,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\ad6dbb38-c44c-40c9-a6d8-8fc1d928e5de___GCREC_Bact.Sp 3775.JPG,0,0.9999989,24.881943
218,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\afd78d63-13b3-400f-8e9a-1c87f27fa12f___UF.GRC_BS_Lab Leaf 0239.JPG,0,0.99999857,24.952196
219,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b042ebf8-61a8-4b00-a544-0704f299e96f___GCREC_Bact.Sp 5954.JPG,0,0.9999995,25.334484
220,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b070b4e5-934e-4dc3-baf0-3f9419eecb86___GCREC_Bact.Sp 5648.JPG,0,0.9999993,25.081041
221,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b1dd4d7d-40ab-40bc-8246-5dabfac9dbd9___GCREC_Bact.Sp 3488.JPG,0,0.9999994,25.39782
222,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b23d2980-58f7-4e83-b8f2-69214abf4bfc___GCREC_Bact.Sp 3529.JPG,0,0.9999994,25.421144
223,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b3c9f756-9328-46de-989b-a75859b40027___GCREC_Bact.Sp 3403.JPG,0,0.9999995,25.372654
224,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b3f77a28-f60f-46fa-91ff-cdfad5979420___UF.GRC_BS_Lab Leaf 0714.JPG,0,0.9999989,25.088877
225,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b5c376b6-3c0a-46d7-a053-2b3a57168897___UF.GRC_BS_Lab Leaf 9003.JPG,0,0.99999905,25.177742
226,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b66ad55a-0bf2-4819-90f2-10d4206122e6___GCREC_Bact.Sp 3771.JPG,0,0.9999993,25.26066
227,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b700874c-33cd-4e1d-8b84-f6313e31fc56___GCREC_Bact.Sp 5690.JPG,0,0.9999993,25.155142
228,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b8682577-be6c-42a9-9d02-48300363e796___GCREC_Bact.Sp 3498.JPG,0,0.99999905,25.0128
229,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b8e606e2-0630-453f-8688-b4350feb2bce___GCREC_Bact.Sp 3033.JPG,0,0.9999995,25.271873
230,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b8f38ecf-ef8d-47b5-90a3-e937a300a931___GCREC_Bact.Sp 5770.JPG,0,0.99999917,25.16968
231,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b9072867-69f3-4ea7-9afb-06781b4a4f2f___GCREC_Bact.Sp 3253.JPG,0,0.9999993,25.004568
232,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\bb199ebe-f777-4760-adb1-368291627d3d___GCREC_Bact.Sp 5749.JPG,0,0.9999995,25.159384
233,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\bba175d5-0107-4ea9-b485-00d169678afd___GCREC_Bact.Sp 6380.JPG,0,0.9999994,25.306398
234,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\bd5b5a19-a9b0-4572-9920-8ed728c15804___GCREC_Bact.Sp 3653.JPG,0,0.99999905,25.343128
235,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\bea776af-8c63-4376-a7f2-7cbd0e15e743___GCREC_Bact.Sp 3631.JPG,0,0.99999905,25.516735
236,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\befc4ca2-a878-4f85-b983-c1506a4a1a69___GCREC_Bact.Sp 5883.JPG,0,0.9999995,25.171526
237,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c0a49d4f-501c-4a5f-a7cd-6164d1bddb45___GCREC_Bact.Sp 6157.JPG,0,0.9999994,25.253033
238,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c0b98fdd-b9b8-453f-8de3-4aeec4299f8c___GCREC_Bact.Sp 6086.JPG,0,0.9999989,24.928854
239,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c10643e1-3d5a-40f6-9357-57aadd3d6721___GCREC_Bact.Sp 3727.JPG,0,0.9999994,24.927628
240,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c1b331bd-edf3-4623-bf39-01c3c4fe6105___UF.GRC_BS_Lab Leaf 9299.JPG,0,0.99999833,24.612522
241,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c809df76-1ae4-4543-9a2e-ed079ae737df___UF.GRC_BS_Lab Leaf 9231.JPG,0,0.9999988,25.083822
242,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c8bfa39f-b92f-4c10-98e6-ff3600445c24___UF.GRC_BS_Lab Leaf 8759.JPG,0,0.9999989,24.67664
243,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c9c0a326-c094-4cea-94cb-bc240bb3be23___GCREC_Bact.Sp 3652.JPG,0,0.9999994,25.47403
244,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\cb7d65bc-ae67-4686-94ce-f3fdcfc53149___UF.GRC_BS_Lab Leaf 8738.JPG,0,0.99999905,25.196217
245,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\ccfd719f-6e00-491f-8c6e-c91bccb4550a___GCREC_Bact.Sp 3730.JPG,0,0.99999917,25.2485
246,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\cd12526b-4a85-4329-95b0-63ed38fe9cc0___GCREC_Bact.Sp 5746.JPG,0,0.9999993,25.274576
247,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\cdd68f49-20b8-4523-99cf-6479f85b8410___GCREC_Bact.Sp 5853.JPG,0,0.9999994,25.019337
248,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\cf08a18e-375d-4f92-ac86-bd0e2f8f8dd2___GCREC_Bact.Sp 5808.JPG,0,0.9999994,25.186949
249,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d00c45d9-7b1d-478e-93bb-5d5e13ecf14a___GCREC_Bact.Sp 5812.JPG,0,0.9999993,25.495195
250,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d20d7a01-ca5b-41ed-ade2-e62caf0ef543___GCREC_Bact.Sp 6003.JPG,0,0.9999994,25.291067
251,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d2baf547-f447-4b60-b642-7e1008ac6187___GCREC_Bact.Sp 5920.JPG,0,0.9999994,25.297758
252,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d3388cc8-1d28-4d94-9784-d441f05fcccb___GCREC_Bact.Sp 3351.JPG,0,0.9999995,25.02208
253,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d34ab0c8-700c-4c3d-8d30-7b52ea715bc7___GCREC_Bact.Sp 6122.JPG,0,0.9999994,25.280792
