image_id,image_path,relative_path,class,md5_hash,phash,near_duplicate_group,split
PV_22c6661a900c3d2d,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0d56df83-84fb-4189-a5d2-3a6da18a224d___UF.GRC_BS_Lab Leaf 9029.JPG,Tomato_Bacterial_spot/0d56df83-84fb-4189-a5d2-3a6da18a224d___UF.GRC_BS_Lab Leaf 9029.JPG,Tomato_Bacterial_spot,22c6661a900c3d2d6d928e9a203260df,8ff0308763de8639,NDG_002143,train
PV_142f698c6400cd97,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG,Tomato_Bacterial_spot/0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG,Tomato_Bacterial_spot,142f698c6400cd9713c36f4a1098a989,a69bd9e0c14b96a5,NDG_001248,train
PV_78c71b6d146843a4,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG,Tomato_Bacterial_spot/0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG,Tomato_Bacterial_spot,78c71b6d146843a48f90c2298b510a7d,d829e9f2246ec66c,NDG_007511,train
PV_f0303be951180098,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0db0e663-b580-45b3-bd20-bc8a7f3d8b34___GCREC_Bact.Sp 6189.JPG,Tomato_Bacterial_spot/0db0e663-b580-45b3-bd20-bc8a7f3d8b34___GCREC_Bact.Sp 6189.JPG,Tomato_Bacterial_spot,f0303be9511800989c88f06ee5db6b52,ea3e85f0bca0e0c7,NDG_014951,train
PV_0cc4f803ed8c47e4,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0e591ff9-a58f-4748-ac0f-984233f441af___GCREC_Bact.Sp 3292.JPG,Tomato_Bacterial_spot/0e591ff9-a58f-4748-ac0f-984233f441af___GCREC_Bact.Sp 3292.JPG,Tomato_Bacterial_spot,0cc4f803ed8c47e41f78f132d581b1fe,f946835e9c681be1,NDG_000770,train
PV_4e17e52e6aabc0ba,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0e94696b-3e0d-4d4c-a712-01197e228cf1___UF.GRC_BS_Lab Leaf 8641.JPG,Tomato_Bacterial_spot/0e94696b-3e0d-4d4c-a712-01197e228cf1___UF.GRC_BS_Lab Leaf 8641.JPG,Tomato_Bacterial_spot,4e17e52e6aabc0ba07ffcb47aed789c6,d62e2bf8b4c70986,NDG_004807,train
PV_58ac34f600944f3e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0ed4877b-be80-4b85-8754-ac13d794ca2f___GCREC_Bact.Sp 6198.JPG,Tomato_Bacterial_spot/0ed4877b-be80-4b85-8754-ac13d794ca2f___GCREC_Bact.Sp 6198.JPG,Tomato_Bacterial_spot,58ac34f600944f3e0e07b85ba82b4122,a914c17a9769dae1,NDG_005521,train
PV_300e93d3b50ee0ed,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0ed6d8f5-dd9f-4f1d-a33d-2f556be12a27___UF.GRC_BS_Lab Leaf 0291.JPG,Tomato_Bacterial_spot/0ed6d8f5-dd9f-4f1d-a33d-2f556be12a27___UF.GRC_BS_Lab Leaf 0291.JPG,Tomato_Bacterial_spot,300e93d3b50ee0eda54daf8cb740c6f7,add3f04d9324c372,NDG_002984,train
PV_f9a2d91fb15e8371,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0eeb4776-110d-4100-8c88-26a64eb05b22___GCREC_Bact.Sp 6101.JPG,Tomato_Bacterial_spot/0eeb4776-110d-4100-8c88-26a64eb05b22___GCREC_Bact.Sp 6101.JPG,Tomato_Bacterial_spot,f9a2d91fb15e8371260c696e24f2f828,bef0c30bcb0e9469,NDG_015568,train
PV_1268c544d2073455,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0f57cc30-af42-4543-9a67-b27eda784325___UF.GRC_BS_Lab Leaf 9260.JPG,Tomato_Bacterial_spot/0f57cc30-af42-4543-9a67-b27eda784325___UF.GRC_BS_Lab Leaf 9260.JPG,Tomato_Bacterial_spot,1268c544d207345531d5fffe91dbc625,a9c13dcf383c7238,NDG_001123,train
PV_7b22d9b8f7136d41,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0f6384da-7338-4309-b6b2-0d4b1dfe9de3___GCREC_Bact.Sp 6039.JPG,Tomato_Bacterial_spot/0f6384da-7338-4309-b6b2-0d4b1dfe9de3___GCREC_Bact.Sp 6039.JPG,Tomato_Bacterial_spot,7b22d9b8f7136d41a708a62efeb9fbd8,eee4854dc28f7825,NDG_007657,train
PV_7d417e8bb42b6c4c,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f___GCREC_Bact.Sp 3326.JPG,Tomato_Bacterial_spot/0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f___GCREC_Bact.Sp 3326.JPG,Tomato_Bacterial_spot,7d417e8bb42b6c4c6471132a257b411a,aeb0b14bc4bd494e,NDG_007798,train
PV_fbe39522ccc600e2,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0fac0401-b9dc-49a0-9011-2cd3eb906107___GCREC_Bact.Sp 3144.JPG,Tomato_Bacterial_spot/0fac0401-b9dc-49a0-9011-2cd3eb906107___GCREC_Bact.Sp 3144.JPG,Tomato_Bacterial_spot,fbe39522ccc600e25b38d369861378fd,eb72c02d97351ac6,NDG_015719,train
PV_f1be15cf58694617,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0ff228a7-60f4-47f0-b1a3-96969a63105f___GCREC_Bact.Sp 6056.JPG,Tomato_Bacterial_spot/0ff228a7-60f4-47f0-b1a3-96969a63105f___GCREC_Bact.Sp 6056.JPG,Tomato_Bacterial_spot,f1be15cf58694617ac9318a8acd9543d,a996d36894649af5,NDG_015063,train
PV_ee18510523152cfb,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1061c5d5-6c61-40a6-b8e7-4cc735109f94___GCREC_Bact.Sp 3341.JPG,Tomato_Bacterial_spot/1061c5d5-6c61-40a6-b8e7-4cc735109f94___GCREC_Bact.Sp 3341.JPG,Tomato_Bacterial_spot,ee18510523152cfb4af63e5ec2927c86,fcb3e05495c2924f,NDG_014810,train
PV_cb1c3228c055433a,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\10ed1b4a-e116-4c7e-85f6-5cc4577dbbb8___GCREC_Bact.Sp 3188.JPG,Tomato_Bacterial_spot/10ed1b4a-e116-4c7e-85f6-5cc4577dbbb8___GCREC_Bact.Sp 3188.JPG,Tomato_Bacterial_spot,cb1c3228c055433a0ab2151f2f918e77,be11d478c2254be7,NDG_012644,train
PV_15c7b350a417b51e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\10eddc16-1127-4de1-832e-6ae55cc0f953___GCREC_Bact.Sp 6180.JPG,Tomato_Bacterial_spot/10eddc16-1127-4de1-832e-6ae55cc0f953___GCREC_Bact.Sp 6180.JPG,Tomato_Bacterial_spot,15c7b350a417b51e2ca2e626816c160b,aab4f5dac049c92d,NDG_001360,train
PV_bc1796a54cb09900,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\10fb9d55-efe1-4b52-9c19-23e7031c4cb6___GCREC_Bact.Sp 5559.JPG,Tomato_Bacterial_spot/10fb9d55-efe1-4b52-9c19-23e7031c4cb6___GCREC_Bact.Sp 5559.JPG,Tomato_Bacterial_spot,bc1796a54cb09900987dcee72225eda2,eae5845c93ca5ab1,NDG_011685,train
PV_eed21abd326b06db,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1120ddb9-d30f-4683-adf6-a30779648b49___GCREC_Bact.Sp 3408.JPG,Tomato_Bacterial_spot/1120ddb9-d30f-4683-adf6-a30779648b49___GCREC_Bact.Sp 3408.JPG,Tomato_Bacterial_spot,eed21abd326b06db1b1e193ec2f2c930,fb61950e902dd23e,NDG_014860,train
PV_c432c34067fcc03d,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\113b3262-b784-450e-8fe7-6f35652f073d___GCREC_Bact.Sp 3153.JPG,Tomato_Bacterial_spot/113b3262-b784-450e-8fe7-6f35652f073d___GCREC_Bact.Sp 3153.JPG,Tomato_Bacterial_spot,c432c34067fcc03d5941d35d5d1d97e2,fee0a017873bd06a,NDG_012219,train
PV_05c79df4e7f98356,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\116f4d08-405e-492c-a8b2-dd596b19b820___GCREC_Bact.Sp 3053.JPG,Tomato_Bacterial_spot/116f4d08-405e-492c-a8b2-dd596b19b820___GCREC_Bact.Sp 3053.JPG,Tomato_Bacterial_spot,05c79df4e7f98356406d2b51e5f12785,fee0e01f865ad838,NDG_000357,train
PV_0f2c89874e430dff,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\11a25ab9-8a55-4891-898c-ef29c0502fa2___GCREC_Bact.Sp 3531.JPG,Tomato_Bacterial_spot/11a25ab9-8a55-4891-898c-ef29c0502fa2___GCREC_Bact.Sp 3531.JPG,Tomato_Bacterial_spot,0f2c89874e430dff128914f117936fbd,b8f0b11bdbc9c90c,NDG_000932,train
PV_8223d172cb61fb71,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\11fab8c8-08bb-476a-956b-cbf38b368643___UF.GRC_BS_Lab Leaf 8737.JPG,Tomato_Bacterial_spot/11fab8c8-08bb-476a-956b-cbf38b368643___UF.GRC_BS_Lab Leaf 8737.JPG,Tomato_Bacterial_spot,8223d172cb61fb714493a812e317e9ac,8af6294ba76cd624,NDG_008106,train
PV_ed817e79819552bc,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\11fedfbc-52be-4032-b884-3b2071db6590___GCREC_Bact.Sp 3060.JPG,Tomato_Bacterial_spot/11fedfbc-52be-4032-b884-3b2071db6590___GCREC_Bact.Sp 3060.JPG,Tomato_Bacterial_spot,ed817e79819552bca5b3e87548381abd,f9488d644427f33e,NDG_014770,train
PV_f8e9a19b0313731b,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG,Tomato_Bacterial_spot/12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG,Tomato_Bacterial_spot,f8e9a19b0313731b2d24a6976e5b8846,9813b57ee0e0c727,NDG_015522,train
PV_ec0456ab2d9b309e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG,Tomato_Bacterial_spot/122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG,Tomato_Bacterial_spot,ec0456ab2d9b309ee7be5fd94c145de1,e8c5841e9a78d32f,NDG_014678,train
PV_7918677cc409e094,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\12440deb-4c37-42ed-a6ea-dcb018b52620___GCREC_Bact.Sp 3436.JPG,Tomato_Bacterial_spot/12440deb-4c37-42ed-a6ea-dcb018b52620___GCREC_Bact.Sp 3436.JPG,Tomato_Bacterial_spot,7918677cc409e094bdb9bc105d40f0f8,bf14c01a871b9f74,NDG_007535,train
PV_b863ae4d1d215b4e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\129f7d8d-d261-4aa6-b6ef-55a37851ac3e___UF.GRC_BS_Lab Leaf 0380.JPG,Tomato_Bacterial_spot/129f7d8d-d261-4aa6-b6ef-55a37851ac3e___UF.GRC_BS_Lab Leaf 0380.JPG,Tomato_Bacterial_spot,b863ae4d1d215b4e4787fc57091fc486,afdbc00cc7361987,NDG_011452,train
PV_24fe31cbd572b90b,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\12cb9794-7459-488f-820e-f86a3d6b8a3a___GCREC_Bact.Sp 3119.JPG,Tomato_Bacterial_spot/12cb9794-7459-488f-820e-f86a3d6b8a3a___GCREC_Bact.Sp 3119.JPG,Tomato_Bacterial_spot,24fe31cbd572b90b7585a0d0aa462565,aa97bd4ac06dc8a5,NDG_002295,train
PV_89765b607f20b9c2,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\12e9560a-01a5-4d97-a911-409c11cd0301___GCREC_Bact.Sp 3117.JPG,Tomato_Bacterial_spot/12e9560a-01a5-4d97-a911-409c11cd0301___GCREC_Bact.Sp 3117.JPG,Tomato_Bacterial_spot,89765b607f20b9c263796d20ac999dd9,fab0c31f86e81dc1,NDG_008564,train
PV_81b4800f28b57b83,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\132e8a85-470e-4a7d-8535-c97ffcff7b0b___GCREC_Bact.Sp 3239.JPG,Tomato_Bacterial_spot/132e8a85-470e-4a7d-8535-c97ffcff7b0b___GCREC_Bact.Sp 3239.JPG,Tomato_Bacterial_spot,81b4800f28b57b831a63bee93f6200f7,aea0960adbbdc9d0,NDG_008075,train
PV_5b9034eb3bf5a8c7,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1359bde0-60d2-497b-8a90-d59f9efb5fc1___GCREC_Bact.Sp 3278.JPG,Tomato_Bacterial_spot/1359bde0-60d2-497b-8a90-d59f9efb5fc1___GCREC_Bact.Sp 3278.JPG,Tomato_Bacterial_spot,5b9034eb3bf5a8c71698e42eb34a4a94,ebe4848ede0bc938,NDG_005696,train
PV_0288f8e80b38ba82,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\137ffef0-7f3d-4610-82f5-f59f9826b926___UF.GRC_BS_Lab Leaf 9109.JPG,Tomato_Bacterial_spot/137ffef0-7f3d-4610-82f5-f59f9826b926___UF.GRC_BS_Lab Leaf 9109.JPG,Tomato_Bacterial_spot,0288f8e80b38ba829b39dbb5c551c61f,fab1a548dac4c996,NDG_000163,train
PV_5a619f7075399824,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13a0b443-c0b3-45fe-a22d-965a87a9b45e___GCREC_Bact.Sp 3108.JPG,Tomato_Bacterial_spot/13a0b443-c0b3-45fe-a22d-965a87a9b45e___GCREC_Bact.Sp 3108.JPG,Tomato_Bacterial_spot,5a619f70753998240b1d86560c08cadb,ee35c06a87681ec7,NDG_005623,train
PV_a75c2e55f3530048,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13affc42-3a89-4a99-97aa-98f41682a71e___UF.GRC_BS_Lab Leaf 0546.JPG,Tomato_Bacterial_spot/13affc42-3a89-4a99-97aa-98f41682a71e___UF.GRC_BS_Lab Leaf 0546.JPG,Tomato_Bacterial_spot,a75c2e55f35300485d52056f5db8c08f,89c63239cccc66de,NDG_010374,train
PV_de394ae46930b253,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13b8bbd3-32cf-4c69-bffb-870b7b6720e0___UF.GRC_BS_Lab Leaf 8890.JPG,Tomato_Bacterial_spot/13b8bbd3-32cf-4c69-bffb-870b7b6720e0___UF.GRC_BS_Lab Leaf 8890.JPG,Tomato_Bacterial_spot,de394ae46930b2531c6aab08393c524c,9bfb6091234f0e6c,NDG_013769,train
PV_15bfce8da404d56b,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13cc9108-fcd9-4e6f-aed4-01813cebc881___UF.GRC_BS_Lab Leaf 8611.JPG,Tomato_Bacterial_spot/13cc9108-fcd9-4e6f-aed4-01813cebc881___UF.GRC_BS_Lab Leaf 8611.JPG,Tomato_Bacterial_spot,15bfce8da404d56b5817baa74f243558,db9969c4246676a5,NDG_001356,train
PV_15a0a3a380f57852,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13fac2e9-a25f-4ac1-89c4-adbd143bb0a1___GCREC_Bact.Sp 3376.JPG,Tomato_Bacterial_spot/13fac2e9-a25f-4ac1-89c4-adbd143bb0a1___GCREC_Bact.Sp 3376.JPG,Tomato_Bacterial_spot,15a0a3a380f57852fa4e43add9e48354,be45d11f8078cf31,NDG_001348,train
PV_acc740c20e3545f9,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\144352ee-0f8d-44cc-9db1-c4f27eb5a00a___GCREC_Bact.Sp 3284.JPG,Tomato_Bacterial_spot/144352ee-0f8d-44cc-9db1-c4f27eb5a00a___GCREC_Bact.Sp 3284.JPG,Tomato_Bacterial_spot,acc740c20e3545f908dc64a28cd2a016,be15c14ad32d8be4,NDG_010734,train
PV_2c99385037d9bd6a,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\14707115-d4c3-4e6b-9895-d1613116fd3f___GCREC_Bact.Sp 3490.JPG,Tomato_Bacterial_spot/14707115-d4c3-4e6b-9895-d1613116fd3f___GCREC_Bact.Sp 3490.JPG,Tomato_Bacterial_spot,2c99385037d9bd6a48709f34af1d2d5f,fee38017979e1a84,NDG_002762,train
PV_73457b4a62292a5c,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\147fdb22-0a8b-46d7-8573-784d29b9d9cc___GCREC_Bact.Sp 6386.JPG,Tomato_Bacterial_spot/147fdb22-0a8b-46d7-8573-784d29b9d9cc___GCREC_Bact.Sp 6386.JPG,Tomato_Bacterial_spot,73457b4a62292a5cf0bfefc010c758b2,a8b5b45acacd43e4,NDG_007172,train
PV_e8c164d44d7fe88e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\149fd0ef-ec5a-4a34-aa8f-8ed381b7d77d___GCREC_Bact.Sp 3370.JPG,Tomato_Bacterial_spot/149fd0ef-ec5a-4a34-aa8f-8ed381b7d77d___GCREC_Bact.Sp 3370.JPG,Tomato_Bacterial_spot,e8c164d44d7fe88e8c966a50e4e67e86,b4f0c24f91fcca85,NDG_014459,train
PV_b08bb83065f525ba,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\14f9fe9d-517e-4f70-9a4b-97fff9a26e65___GCREC_Bact.Sp 6295.JPG,Tomato_Bacterial_spot/14f9fe9d-517e-4f70-9a4b-97fff9a26e65___GCREC_Bact.Sp 6295.JPG,Tomato_Bacterial_spot,b08bb83065f525ba93071d4cc431feb6,8a90f64fb1d8c56a,NDG_010960,train
PV_9f15c51621ec2a3a,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1506485f-0fba-4e0a-aecf-36f9c5bae096___GCREC_Bact.Sp 5543.JPG,Tomato_Bacterial_spot/1506485f-0fba-4e0a-aecf-36f9c5bae096___GCREC_Bact.Sp 5543.JPG,Tomato_Bacterial_spot,9f15c51621ec2a3a6b0cafa728ea38ff,e9c2ca1e91b1933b,NDG_009855,train
PV_31767b779ecc8afd,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\151a2e55-b8d4-4c30-b494-4aa77a2f5695___GCREC_Bact.Sp 5941.JPG,Tomato_Bacterial_spot/151a2e55-b8d4-4c30-b494-4aa77a2f5695___GCREC_Bact.Sp 5941.JPG,Tomato_Bacterial_spot,31767b779ecc8afd21e02a272942bd56,ea81c55ea7389569,NDG_003068,train
PV_45abb7fd098b9d6b,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1552a68d-efde-4536-b883-f6da947f5a33___GCREC_Bact.Sp 5583.JPG,Tomato_Bacterial_spot/1552a68d-efde-4536-b883-f6da947f5a33___GCREC_Bact.Sp 5583.JPG,Tomato_Bacterial_spot,45abb7fd098b9d6b849f2fc4cf469e8e,a9b3d29a832dce4c,NDG_004255,train
PV_b28ff4ef475f5f95,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\158e6da7-6371-4575-b2e2-a42be9b0beed___GCREC_Bact.Sp 3042.JPG,Tomato_Bacterial_spot/158e6da7-6371-4575-b2e2-a42be9b0beed___GCREC_Bact.Sp 3042.JPG,Tomato_Bacterial_spot,b28ff4ef475f5f953b55c40c5ab6f5cd,beb4e4d2c2c9874c,NDG_011081,train
PV_0202eef7db9071ab,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\15a1998e-4b4d-446b-98e7-46ed98119495___UF.GRC_BS_Lab Leaf 0222.JPG,Tomato_Bacterial_spot/15a1998e-4b4d-446b-98e7-46ed98119495___UF.GRC_BS_Lab Leaf 0222.JPG,Tomato_Bacterial_spot,0202eef7db9071ab0257b3f0c2980dab,bec041b3479d666c,NDG_000122,train
PV_bbe8fef70a99c304,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\15d45247-ffcd-4d50-87a1-5f0527e451e9___GCREC_Bact.Sp 3763.JPG,Tomato_Bacterial_spot/15d45247-ffcd-4d50-87a1-5f0527e451e9___GCREC_Bact.Sp 3763.JPG,Tomato_Bacterial_spot,bbe8fef70a99c3045582c045d3cbd7de,ad1cdb60d063e547,NDG_011669,train
PV_81330622e2e7dd2c,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\15dde11a-b359-46d2-abbd-c1f56a86a083___GCREC_Bact.Sp 5799.JPG,Tomato_Bacterial_spot/15dde11a-b359-46d2-abbd-c1f56a86a083___GCREC_Bact.Sp 5799.JPG,Tomato_Bacterial_spot,81330622e2e7dd2c96622d434dc04e2f,aab1c31bcf488dcc,NDG_008042,train
PV_a45556295d678910,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\160c389d-886b-433a-a18b-842c45b2f20c___GCREC_Bact.Sp 5743.JPG,Tomato_Bacterial_spot/160c389d-886b-433a-a18b-842c45b2f20c___GCREC_Bact.Sp 5743.JPG,Tomato_Bacterial_spot,a45556295d67891046ed64e351269535,ade3c0978f1cd81c,NDG_010191,train
PV_709b113089e81420,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\162156e8-724a-48d9-8a19-904937f9dc03___GCREC_Bact.Sp 3472.JPG,Tomato_Bacterial_spot/162156e8-724a-48d9-8a19-904937f9dc03___GCREC_Bact.Sp 3472.JPG,Tomato_Bacterial_spot,709b113089e81420aec2bf2f19e2ac9c,be64914bc325cc97,NDG_007030,train
PV_dbef90bb2e7aa669,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\166a69a7-cae0-4e6e-ac75-bc207a5335f4___GCREC_Bact.Sp 5705.JPG,Tomato_Bacterial_spot/166a69a7-cae0-4e6e-ac75-bc207a5335f4___GCREC_Bact.Sp 5705.JPG,Tomato_Bacterial_spot,dbef90bb2e7aa669edfc5f0dc106ba49,eb35c05e874ad269,NDG_013624,train
PV_a57e2ee326c61bb8,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1695eefb-cffc-4dac-b7ae-40f34ad9c5db___GCREC_Bact.Sp 3065.JPG,Tomato_Bacterial_spot/1695eefb-cffc-4dac-b7ae-40f34ad9c5db___GCREC_Bact.Sp 3065.JPG,Tomato_Bacterial_spot,a57e2ee326c61bb8a86ccbb4ec16bd46,fe91905ec666a3e0,NDG_010258,train
PV_1942990b9a29605d,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\172458d3-8e11-4e75-9f39-d7e96e885108___GCREC_Bact.Sp 3071.JPG,Tomato_Bacterial_spot/172458d3-8e11-4e75-9f39-d7e96e885108___GCREC_Bact.Sp 3071.JPG,Tomato_Bacterial_spot,1942990b9a29605dd05a58ebe19562dd,bfb5904ac12dc536,NDG_001573,train
PV_fef51664d13736dd,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\177b8ce1-d77a-41d7-93ac-852d37d69faa___GCREC_Bact.Sp 3390.JPG,Tomato_Bacterial_spot/177b8ce1-d77a-41d7-93ac-852d37d69faa___GCREC_Bact.Sp 3390.JPG,Tomato_Bacterial_spot,fef51664d13736dd4c8e32acbf1887b2,faf0879bd0298999,NDG_015902,train
PV_5874e1fbfcf39af7,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\17bcc3fa-9905-4fcf-938b-c5e63e214718___GCREC_Bact.Sp 6329.JPG,Tomato_Bacterial_spot/17bcc3fa-9905-4fcf-938b-c5e63e214718___GCREC_Bact.Sp 6329.JPG,Tomato_Bacterial_spot,5874e1fbfcf39af7bee18232cd1d37a1,bf60d00f925acd2b,NDG_005511,train
PV_d6118b3aa1e3c935,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\180f9ef5-6709-4660-8444-617bf357106a___GCREC_Bact.Sp 5726.JPG,Tomato_Bacterial_spot/180f9ef5-6709-4660-8444-617bf357106a___GCREC_Bact.Sp 5726.JPG,Tomato_Bacterial_spot,d6118b3aa1e3c93521f1e92b0e9752d8,feb8e1509343984f,NDG_013294,train
PV_0d49d561b26c2955,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\1838f883-5e4b-4b24-bf4b-77d4a82f5f46___GCREC_Bact.Sp 6335.JPG,Tomato_Bacterial_spot/1838f883-5e4b-4b24-bf4b-77d4a82f5f46___GCREC_Bact.Sp 6335.JPG,Tomato_Bacterial_spot,0d49d561b26c2955123f900fd397a5da,b8f1919ac3c98fc4,NDG_000805,train
PV_278aba3ab94e5b60,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\18a58445-cf57-41cd-93f8-ebb9d5f66118___GCREC_Bact.Sp 6200.JPG,Tomato_Bacterial_spot/18a58445-cf57-41cd-93f8-ebb9d5f66118___GCREC_Bact.Sp 6200.JPG,Tomato_Bacterial_spot,278aba3ab94e5b60eadc9019925d2f5d,edc6960f98599139,NDG_002451,train
PV_32371ec4b035d2ad,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\18ac424a-de74-40f4-b830-74384ae67302___GCREC_Bact.Sp 3480.JPG,Tomato_Bacterial_spot/18ac424a-de74-40f4-b830-74384ae67302___GCREC_Bact.Sp 3480.JPG,Tomato_Bacterial_spot,32371ec4b035d2adc63c6814ec5e9e83,aaedc483931bb51a,NDG_003113,train
PV_68e068f710a387cf,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\18f0234d-3647-4769-a5a5-752ae8c55f28___UF.GRC_BS_Lab Leaf 8845.JPG,Tomato_Bacterial_spot/18f0234d-3647-4769-a5a5-752ae8c55f28___UF.GRC_BS_Lab Leaf 8845.JPG,Tomato_Bacterial_spot,68e068f710a387cfa7776723737750e7,cfec302733d3238c,NDG_006532,train
PV_0e7da4ebd744a5a8,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\18f11c42-356f-4f3a-bc6d-f770dd101ba4___GCREC_Bact.Sp 5631.JPG,Tomato_Bacterial_spot/18f11c42-356f-4f3a-bc6d-f770dd101ba4___GCREC_Bact.Sp 5631.JPG,Tomato_Bacterial_spot,0e7da4ebd744a5a8c97c2c1dfa465ca1,b9e19186c6dbd09c,NDG_000882,train
PV_c2c88a8837b361b1,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\18f7004e-226b-42cc-bcaf-db9c47c5da65___UF.GRC_BS_Lab Leaf 9237.JPG,Tomato_Bacterial_spot/18f7004e-226b-42cc-bcaf-db9c47c5da65___UF.GRC_BS_Lab Leaf 9237.JPG,Tomato_Bacterial_spot,c2c88a8837b361b1bd8a7fe6112e1efb,9eac31c32d9047bd,NDG_012136,train
