split,external_class_name,filename,relative_path,extension,file_size_bytes,width,height,mode,detected_format,sha256,verify_pass,load_pass,valid_dimensions,integrity_status,error
train,Tomato_leaf,train_Tomato leaf_34.jpg,train\Tomato_leaf\train_Tomato leaf_34.jpg,.jpg,206512,1032,955,RGB,JPEG,f8b4b302343a8c1699dc3380db91ed280f722689ba198724c86e9ce8e801b3c9,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_35.jpg,train\Tomato_leaf\train_Tomato leaf_35.jpg,.jpg,777893,994,735,RGB,JPEG,b3adc821206701ad9f6bf959f9198dc5db2c09b37838bb92378dd1c1b9368168,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_36.jpg,train\Tomato_leaf\train_Tomato leaf_36.jpg,.jpg,568283,1600,1600,RGB,JPEG,0fe6f9b56e0bfadf748293f8dc6e9328027e736b8198f4c543ff5f878196e11a,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_37_1.jpg,train\Tomato_leaf\train_Tomato leaf_37_1.jpg,.jpg,89163,609,609,RGB,JPEG,1f6f3a5e4be6f84e9725ea3e687079138a64ff287f82cb2069403dd1c0c8ff82,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_37_2.jpg,train\Tomato_leaf\train_Tomato leaf_37_2.jpg,.jpg,83619,642,642,RGB,JPEG,e75bc5345a6035665c8a7544a1b3ce4945b764c4a5ce946852cb62caf70ebb18,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_37_3.jpg,train\Tomato_leaf\train_Tomato leaf_37_3.jpg,.jpg,97160,669,669,RGB,JPEG,b8aa8b4a3f8cacf3948cef30d477bbb565f2dec6fb4bd608d9472d56a42ccd2d,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_37_4.jpg,train\Tomato_leaf\train_Tomato leaf_37_4.jpg,.jpg,80089,603,603,RGB,JPEG,bf0459722dfeb2bce2e09ac5e6154b2976a3ee3df7acdf39b9b543f0659a3212,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_4.jpg,train\Tomato_leaf\train_Tomato leaf_4.jpg,.jpg,142795,987,987,RGB,JPEG,1264eef6d4dbcfeb15ef5b92d0d865fe54a486dc1754c568894405addbaef8fc,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_40.jpg,train\Tomato_leaf\train_Tomato leaf_40.jpg,.jpg,37185,450,273,RGB,JPEG,22d3021cc9be391aad356bb3c4dc0de6239e6210da8b1d615776cefbaa73a02f,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_41.jpg,train\Tomato_leaf\train_Tomato leaf_41.jpg,.jpg,118865,560,876,RGB,JPEG,78a49229faa94cdb25cea14674dd837294ae1b2f1a2b6c5848cd666efc27ff80,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_43.jpg,train\Tomato_leaf\train_Tomato leaf_43.jpg,.jpg,2141351,2657,2448,RGB,JPEG,c5080375cbf3a67966e2c4fbbceb4c15210abc61fba4b8f88e16565a62c25c40,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_44.jpg,train\Tomato_leaf\train_Tomato leaf_44.jpg,.jpg,1738576,2000,2000,RGB,JPEG,352427ad292dbfd57f134f0d82e533399a8292d5b3b400acbc39df4bb07c6bba,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_45.jpg,train\Tomato_leaf\train_Tomato leaf_45.jpg,.jpg,65473,422,422,RGB,JPEG,2ed6e963d6b86ffa92d1230dd6985269a7feb856193fc48142fbceeb69d68614,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_46_1.jpg,train\Tomato_leaf\train_Tomato leaf_46_1.jpg,.jpg,149759,562,562,RGB,JPEG,126a23f05262d399ebb0b61056a60ba45415b3ed517794497dbeec90aa644746,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_46_2.jpg,train\Tomato_leaf\train_Tomato leaf_46_2.jpg,.jpg,122694,504,504,RGB,JPEG,b2c4389dc290db48d0acbddc17d14e1f8285881ab6d35ceaa653ed06f524dfc7,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_46_3.jpg,train\Tomato_leaf\train_Tomato leaf_46_3.jpg,.jpg,106974,488,488,RGB,JPEG,69af5c4cfed889071dd0fecd38c90eca6a3be26ad717e0f3db911305cf0cf68d,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_47.jpg,train\Tomato_leaf\train_Tomato leaf_47.jpg,.jpg,176737,1200,900,RGB,JPEG,1c73f9e07e567ca8d697f013806b9fdafad0520bc096967218fc6cecd417caf4,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_48.jpg,train\Tomato_leaf\train_Tomato leaf_48.jpg,.jpg,156142,953,953,RGB,JPEG,2ad298eb84ab71f7144486252cd1d351a2efec26f0071f63c939605fac3029e8,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_49.jpg,train\Tomato_leaf\train_Tomato leaf_49.jpg,.jpg,32132,312,312,RGB,JPEG,b2fc1f110a040a88817e03e500ed35562b156084c06a9739c8f89c648cb47be5,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_5.jpg,train\Tomato_leaf\train_Tomato leaf_5.jpg,.jpg,138853,801,720,RGB,JPEG,9b97bc3f538eeb8bb9996fb2642532d01de954571ba0a29a31fa9b77b7be3bb1,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_53.jpg,train\Tomato_leaf\train_Tomato leaf_53.jpg,.jpg,125408,974,900,RGB,JPEG,b3004ffea058c284453567909b10cccd2793e799355950c4a1ec1e1ab0d40767,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_55_1.jpg,train\Tomato_leaf\train_Tomato leaf_55_1.jpg,.jpg,592020,1353,1352,RGB,JPEG,d3a4b404299c2f684f7f9d4789bd4a82ccc2499573f653a192c1a3e0427159e1,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_55_2.jpg,train\Tomato_leaf\train_Tomato leaf_55_2.jpg,.jpg,1121507,1820,1820,RGB,JPEG,e86709a7d3f81191c9b885c3f851545258f4b66da107053487002f5107fb3930,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_55_3.jpg,train\Tomato_leaf\train_Tomato leaf_55_3.jpg,.jpg,512047,1281,1281,RGB,JPEG,bc2414d3bf556fffac87c455991d375e80f73785fb3e8baf1612e26b2c016e99,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_55_4.jpg,train\Tomato_leaf\train_Tomato leaf_55_4.jpg,.jpg,395422,1090,1089,RGB,JPEG,f380159cff03ede333e3021c8007d0781562979180ce88038bfac25b9060a5ac,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_55_5.jpg,train\Tomato_leaf\train_Tomato leaf_55_5.jpg,.jpg,736162,1447,1447,RGB,JPEG,3508b2aa7952bc33c9ca3cb40e4ff40fab123e9133ce598bfb55a4654c8d67d8,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_6.jpg,train\Tomato_leaf\train_Tomato leaf_6.jpg,.jpg,165019,987,1098,RGB,JPEG,438d3de213b2db9af67ab1edb1c6a631f79cfa5c3dadbddb5898dd13a8fcec23,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_7.jpg,train\Tomato_leaf\train_Tomato leaf_7.jpg,.jpg,44025,300,300,RGB,JPEG,d998f1dfe667c05af346733b950fefc538c3e501918c2d75ce1da750e6d2ec9c,True,True,True,VALID,
train,Tomato_leaf,train_Tomato leaf_9.jpg,train\Tomato_leaf\train_Tomato leaf_9.jpg,.jpg,246457,700,465,RGB,JPEG,356f9de00f0ef794de790bcd76200255fe2dbbf027ebdc2fb23607dde218141b,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_1.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_1.jpg,.jpg,131645,285,286,RGB,JPEG,234c89af82c798886e195ede818e0c906993f4f0095fb0e4fd6c1e5665320a68,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_10.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_10.jpg,.jpg,20917,300,298,RGB,JPEG,306dd530d66ee2c88dfd1e4dc7474d4a9fff4807e79a60107f158a11e9576b30,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_100.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_100.jpg,.jpg,376506,765,531,RGB,JPEG,397531c283832ddfa73d5cccfa25e8ab9b788863c6298ea9db2344953d1be0e7,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_101.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_101.jpg,.jpg,66826,288,195,RGB,JPEG,0c8e75f2dd9733a21bfcd21d947261f8cc3b775e6840c21098c8951b4f2b0f1e,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_11.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_11.jpg,.jpg,2471193,3648,2736,RGB,JPEG,e2ce8eb4ef573f2b1f2fbec16267623d84081cea140f08baf1cf5ec6800e55ae,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_12.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_12.jpg,.jpg,82336,800,561,RGB,JPEG,3c9e15665975db7738686684a20015cc2bdd7dacea660e211f17f5badbcd9841,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_13.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_13.jpg,.jpg,56123,638,479,RGB,JPEG,14d3f91af6de22d0651f9b554794e279275cf0a59590e1ad8ad571b83fe9eec2,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_14.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_14.jpg,.jpg,992701,2048,1536,RGB,JPEG,e9ec09e9936efea03fabe3d5662869171cfe33b024b3e9efa2879dc6ceabc74e,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_15.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_15.jpg,.jpg,52975,600,272,RGB,JPEG,1d5bb4242bc6a9717124e5604408b3d8bdbd76a8d4d9bcc463421a9116d447c6,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_16.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_16.jpg,.jpg,63728,800,600,RGB,JPEG,143e79b428ac80688234e1a6fe330037f9a5f654a12d0ffcbd6d92af936147a3,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_17.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_17.jpg,.jpg,19867,500,297,RGB,JPEG,39f304b8ca118c553846dcb91e5b63e472fdc91531d907199f788973e703527f,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_18.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_18.jpg,.jpg,60322,638,479,RGB,JPEG,d3c345a04c24286122157d15f955bf6d80fc20632d8dab71ef8b67ff9f2ae0ed,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_19.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_19.jpg,.jpg,2191129,3075,2067,RGB,JPEG,7aac501e5b78f1a4320d95c6b23454968493302bd8a96d6013092359c497918d,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_2.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_2.jpg,.jpg,41657,300,400,RGB,JPEG,b65cd0980d34d543899aac66f53b97f7955a3910e6b36472928abe8c502d8816,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_20.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_20.jpg,.jpg,317703,1000,750,RGB,JPEG,6585d1ca2b10a114e94aaf91f28ae0a0adf282564133353d689f203f4133b2dd,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_21.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_21.jpg,.jpg,1121228,4000,3000,RGB,JPEG,fef2605bedb326328d6a158423fd7e951582084b99dcbccc19ce662c88eee9e8,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_22.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_22.jpg,.jpg,22741,300,253,RGB,JPEG,690e2cf32cd990122c1263ef8e3d2ea2d23e874e25d5024981bac350a8215ee3,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_23.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_23.jpg,.jpg,34757,667,500,RGB,JPEG,512944288e08159638d526c7a85b279c323e6c5ec637e812d5ea7017b63645d5,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_24.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_24.jpg,.jpg,67415,261,316,RGB,JPEG,95a50e78f47ddbb2c69cf00b2f9637df19d90a56fa7d5790f25d0b6db20d1886,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_25.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_25.jpg,.jpg,283246,640,853,RGB,JPEG,04f466fd99811ef1e64049f95a78fb3709aeae4fe064cfc5913ab11f7666f3cc,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_26.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_26.jpg,.jpg,18480,350,263,RGB,JPEG,8b3e1b52d29f9be2c3bc12faa448c74321693e51a20933a1f1fe552a97907140,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_27.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_27.jpg,.jpg,83807,450,419,RGB,JPEG,594c664a38ad8def80b045c23495b6cc8d07178c34ade276ae3f1fe9919cdb2d,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_28.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_28.jpg,.jpg,43299,600,800,RGB,JPEG,12fa5ff9867b7a9cd249a3cf577016ad0af940a294fba39200e88fe8c91e1d7d,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_29.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_29.jpg,.jpg,20376,326,196,RGB,JPEG,af89fc57e6dc5f105682bf3366e601e41406817bbea5afe180f3562b4aab5114,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_3.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_3.jpg,.jpg,49086,375,300,RGB,JPEG,89dfb16890bdf8ea7730d3d1e928782389d4fb0da4a1c4da0d04126b73971aaf,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_30.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_30.jpg,.jpg,121988,480,640,RGB,JPEG,e8b2babe7522e6b57b4783f7d13bfcaac72285a5e54894e3de88bf391fe1d8af,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_31.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_31.jpg,.jpg,77146,520,693,RGB,JPEG,81bac0a41b4adeb1264055b30f0c3910c7e915880fac3e52b29b38ca612f8456,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_32.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_32.jpg,.jpg,18647,236,314,RGB,JPEG,0e85c5a4ff44b49c58499db420b64865edb02dd2a9b0ed42658f836268c08a98,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_33.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_33.jpg,.jpg,80195,264,209,RGB,JPEG,1876c37fabde3924487b10fb71fa9e1749846296346e9755af18c756dd7b18ba,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_34.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_34.jpg,.jpg,18221,326,235,RGB,JPEG,95a9c6ab4bf076ba3f77c11e0a5b65b5cbda0924990158ddf04e995e9ad9b6f5,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_35.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_35.jpg,.jpg,32717,600,600,RGB,JPEG,5ba63a06fd4ef58279505f077614bc0e5afe4a8dcc9077f849a85cbcb73d5281,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_36.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_36.jpg,.jpg,61033,788,597,RGB,JPEG,f1fe3cf118567d855966bb36c0f02bf3d2b7e51ff2e6e01a4bc95276ac280a8c,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_37.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_37.jpg,.jpg,62061,1024,436,RGB,JPEG,90b0a3c33a0bf595acbac5748fd97854690b27a80ac95e1bbdc95c5c8955112f,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_38.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_38.jpg,.jpg,56934,800,600,RGB,JPEG,b5851a1c908a1cf5186cef0d943e9f4118b42ee5e0087458351b6eb1e70e969a,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_39.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_39.jpg,.jpg,428127,480,640,RGB,JPEG,8fd0680f224379fd2015aff82f4b3c6d50b11dbac1c584752977215d60cfa3f0,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_4.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_4.jpg,.jpg,453664,1920,1440,RGB,JPEG,8adf89d08459ca67ecb447e89058d090d7665af4c22763c65baceb687744b5cd,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_40.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_40.jpg,.jpg,73179,322,268,RGB,JPEG,6049cbb5f75d6e73d0327aa9f1ab0f893e019ef3234d26402abd1b96c79b39e2,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_41.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_41.jpg,.jpg,68749,460,330,RGB,JPEG,b5f14600296519c9c5e70f06c403453015ee84eec813a78fbaa32833ce71d7ea,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_42.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_42.jpg,.jpg,7514,259,194,RGB,JPEG,fb84453832854781de2b24f9c4ee552d95e6dfd9cb6fa5f52d4b307b7d6a4b81,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_43.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_43.jpg,.jpg,2331870,2400,1800,RGB,JPEG,ac2ac4e037fa3a21ab41ca613fd1d2825eb5b0d8f1d4392be928c048a94252b6,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_44.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_44.jpg,.jpg,112927,900,598,RGB,JPEG,9a4cfd952fd375ca3a5f905e054ff7bc0da2cd8717b960843764ba3aa14e15f4,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_45.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_45.jpg,.jpg,6923,226,150,RGB,JPEG,c23fd68c480e78766dbb690c82a7f10faeca9072018caef571b32ec4df5eabc0,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_46.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_46.jpg,.jpg,23567,320,320,RGB,JPEG,f55393b17cff9514c773890dbc6d9f4ffb1352c2387b29dfeebcaa6397e78369,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_47.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_47.jpg,.jpg,65720,480,320,RGB,JPEG,63bf08288e7cc6de71242214eb5f6a85c121164e249885073bedc8727e3236f8,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_48.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_48.jpg,.jpg,29540,320,240,RGB,JPEG,6800aeb5aa057948a5e35a81c86797c864cb8d640efd6c53b2e80c09bd7cd755,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_49.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_49.jpg,.jpg,209450,917,588,RGB,JPEG,8d9b07244b08ca32eb095d398288ea12a7c7f8b0e25e3fb3fc2cee6c8ff993d8,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_5.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_5.jpg,.jpg,125789,450,800,RGB,JPEG,e0feac443a0865fae782f1070f3e38f3bf71c567dc4d0e667540932d1f69677a,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_50.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_50.jpg,.jpg,32527,400,300,RGB,JPEG,e3367bee19c4c90507c3f63ad8db2ac357feaf0bb502f557d3813fa029de9294,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_51.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_51.jpg,.jpg,155778,613,460,RGB,JPEG,4074e20070c01055c0cbc346ebdb21834ae5b3c556d35de34a6ada07d3db1e44,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_52.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_52.jpg,.jpg,236663,1280,960,RGB,JPEG,6a457c9c748f463f5de97c370e8421044552e1bc0389989fc2cb0b5f2a1be1ce,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_53.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_53.jpg,.jpg,44805,600,800,RGB,JPEG,057c2d6ff63615ac373c811c518a8d6e795bb57cccc49b36341d26292216bdd1,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_54.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_54.jpg,.jpg,121595,1024,685,RGB,JPEG,425d70338728b52a54a02ac16ec7747d70e0cad0323be780b7332e076e322447,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_55.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_55.jpg,.jpg,26151,430,258,RGB,JPEG,8c628f0704bd538ae34b45cb9fa01b797057644f30906c47f0f4ad81d0d09367,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_56.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_56.jpg,.jpg,2190682,3264,2448,RGB,JPEG,2c1d3ba3222a923e4df7fe316da76962d9cfbb60c70047fdc53db15998a14b02,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_57.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_57.jpg,.jpg,60356,350,272,RGB,JPEG,8ed227e49cc2cd3c7601cbb5e1502600f25d007f4315e00ba4f20a8a2bdf5fef,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_58.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_58.jpg,.jpg,13662,319,225,RGB,JPEG,f452e56a7e9f2c56264af79f08e03b712ea538db7e0db0a7a4a4933ade79df00,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_59.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_59.jpg,.jpg,54556,600,900,RGB,JPEG,788de34f140030328d73add5aeb72f3b5a06fe4ec841ac86ec1d3dd2dc362b4f,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_6.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_6.jpg,.jpg,513599,920,725,RGB,JPEG,eefe80b88434d8af39f83253dfad60ebf811af6e0e8e31e8597d206ad1ce0b8b,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_60.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_60.jpg,.jpg,56444,667,500,RGB,JPEG,73c02738a87903226353dbf2b4100561260719293df92d76fcbbe2f6f43efc4c,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_61.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_61.jpg,.jpg,44720,320,236,RGB,JPEG,3f167fbe44673ba9b0d9f0dbc78c43d4baf94eb25421cea18bdc41c9ee75aad2,True,True,True,VALID,
train,Tomato_leaf_bacterial_spot,train_Tomato leaf bacterial spot_62.jpg,train\Tomato_leaf_bacterial_spot\train_Tomato leaf bacterial spot_62.jpg,.jpg,104300,1532,956,RGB,JPEG,d8227ac67f714be5fe44607769df4b670dd60c3df698737b45560243c40be457,True,True,True,VALID,
